Source,Date,Mean
GISTEMP,06-12-1918,-0.3
GCAG,06-11-1918,-0.1154
GISTEMP,06-11-1918,-0.16
GCAG,06-10-1918,-0.0998
GISTEMP,06-10-1918,-0.03
GCAG,06-09-1918,-0.1481
GISTEMP,06-09-1918,-0.14
GCAG,06-08-1918,-0.1777
GISTEMP,06-08-1918,-0.26
GCAG,06-07-1918,-0.2024
GISTEMP,06-07-1918,-0.22
GCAG,06-06-1918,-0.1829
GISTEMP,06-06-1918,-0.28
GCAG,06-05-1918,-0.276
GISTEMP,06-05-1918,-0.37
GCAG,06-04-1918,-0.2966
GISTEMP,06-04-1918,-0.4
GCAG,06-03-1918,-0.1783
GISTEMP,06-03-1918,-0.21
GCAG,06-02-1918,-0.2892
GISTEMP,06-02-1918,-0.33
GCAG,06-01-1918,-0.2146
GISTEMP,06-01-1918,-0.44
GCAG,06-12-1917,-0.5329
GISTEMP,06-12-1917,-0.71
GCAG,06-11-1917,-0.1348
GISTEMP,06-11-1917,-0.29
GCAG,06-10-1917,-0.2602
GISTEMP,06-10-1917,-0.35
GCAG,06-09-1917,-0.0635
GISTEMP,06-09-1917,-0.18
GCAG,06-08-1917,-0.1726
GISTEMP,06-08-1917,-0.26
GCAG,06-07-1917,-0.1721
GISTEMP,06-07-1917,-0.23
GCAG,06-06-1917,-0.3432
GISTEMP,06-06-1917,-0.4
GCAG,06-05-1917,-0.45
GISTEMP,06-05-1917,-0.48
GCAG,06-04-1917,-0.3146
GISTEMP,06-04-1917,-0.38
GCAG,06-03-1917,-0.4287
GISTEMP,06-03-1917,-0.47
GCAG,06-02-1917,-0.4721
GISTEMP,06-02-1917,-0.53
GCAG,06-01-1917,-0.4299
GISTEMP,06-01-1917,-0.46
GCAG,06-12-1916,-0.5742
GISTEMP,06-12-1916,-0.78
GCAG,06-11-1916,-0.3957
GISTEMP,06-11-1916,-0.42
GCAG,06-10-1916,-0.2651
GISTEMP,06-10-1916,-0.28
GCAG,06-09-1916,-0.2616
GISTEMP,06-09-1916,-0.29
GCAG,06-08-1916,-0.2743
GISTEMP,06-08-1916,-0.27
GCAG,06-07-1916,-0.2889
GISTEMP,06-07-1916,-0.34
GCAG,06-06-1916,-0.3834
GISTEMP,06-06-1916,-0.44
GCAG,06-05-1916,-0.2245
GISTEMP,06-05-1916,-0.27
GCAG,06-04-1916,-0.1978
GISTEMP,06-04-1916,-0.25
GCAG,06-03-1916,-0.2944
GISTEMP,06-03-1916,-0.31
GCAG,06-02-1916,-0.1759
GISTEMP,06-02-1916,-0.23
GCAG,06-01-1916,-0.1797
GISTEMP,06-01-1916,-0.2
GCAG,06-12-1915,-0.0503
GISTEMP,06-12-1915,-0.25
GCAG,06-11-1915,-0.0116
GISTEMP,06-11-1915,-0.12
GCAG,06-10-1915,-0.1722
GISTEMP,06-10-1915,-0.22
GCAG,06-09-1915,-0.1111
GISTEMP,06-09-1915,-0.12
GCAG,06-08-1915,-0.076
GISTEMP,06-08-1915,-0.15
GCAG,06-07-1915,-0.0284
GISTEMP,06-07-1915,-0.03
GCAG,06-06-1915,-0.0858
GISTEMP,06-06-1915,-0.16
GCAG,06-05-1915,-0.0685
GISTEMP,06-05-1915,-0.01
GCAG,06-04-1915,0.0215
GISTEMP,06-04-1915,0.07
GCAG,06-03-1915,-0.1011
GISTEMP,06-03-1915,-0.08
GCAG,06-02-1915,-0.0108
GISTEMP,06-02-1915,-0.01
GCAG,06-01-1915,-0.1374
GISTEMP,06-01-1915,-0.2
GCAG,06-12-1914,-0.0998
GISTEMP,06-12-1914,-0.1
GCAG,06-11-1914,-0.1202
GISTEMP,06-11-1914,-0.2
GCAG,06-10-1914,-0.0938
GISTEMP,06-10-1914,-0.05
GCAG,06-09-1914,-0.1781
GISTEMP,06-09-1914,-0.13
GCAG,06-08-1914,-0.1757
GISTEMP,06-08-1914,-0.15
GCAG,06-07-1914,-0.2095
GISTEMP,06-07-1914,-0.24
GCAG,06-06-1914,-0.1963
GISTEMP,06-06-1914,-0.22
GCAG,06-05-1914,-0.1647
GISTEMP,06-05-1914,-0.19
GCAG,06-04-1914,-0.2481
GISTEMP,06-04-1914,-0.28
GCAG,06-03-1914,-0.1633
GISTEMP,06-03-1914,-0.23
GCAG,06-02-1914,-0.1203
GISTEMP,06-02-1914,-0.13
GCAG,06-01-1914,0.0961
GISTEMP,06-01-1914,0.02
GCAG,06-12-1913,-0.0374
GISTEMP,06-12-1913,-0.04
GCAG,06-11-1913,-0.1371
GISTEMP,06-11-1913,-0.18
GCAG,06-10-1913,-0.3112
GISTEMP,06-10-1913,-0.34
GCAG,06-09-1913,-0.3562
GISTEMP,06-09-1913,-0.32
GCAG,06-08-1913,-0.328
GISTEMP,06-08-1913,-0.32
GCAG,06-07-1913,-0.3534
GISTEMP,06-07-1913,-0.34
GCAG,06-06-1913,-0.3779
GISTEMP,06-06-1913,-0.46
GCAG,06-05-1913,-0.394
GISTEMP,06-05-1913,-0.45
GCAG,06-04-1913,-0.3506
GISTEMP,06-04-1913,-0.36
GCAG,06-03-1913,-0.4077
GISTEMP,06-03-1913,-0.44
GCAG,06-02-1913,-0.3899
GISTEMP,06-02-1913,-0.44
GCAG,06-01-1913,-0.3513
GISTEMP,06-01-1913,-0.41
GCAG,06-12-1912,-0.3553
GISTEMP,06-12-1912,-0.42
GCAG,06-11-1912,-0.4122
GISTEMP,06-11-1912,-0.38
GCAG,06-10-1912,-0.5185
GISTEMP,06-10-1912,-0.55
GCAG,06-09-1912,-0.5056
GISTEMP,06-09-1912,-0.47
GCAG,06-08-1912,-0.4516
GISTEMP,06-08-1912,-0.51
GCAG,06-07-1912,-0.314
GISTEMP,06-07-1912,-0.41
GCAG,06-06-1912,-0.26
GISTEMP,06-06-1912,-0.26
GCAG,06-05-1912,-0.2257
GISTEMP,06-05-1912,-0.2
GCAG,06-04-1912,-0.2027
GISTEMP,06-04-1912,-0.2
GCAG,06-03-1912,-0.3123
GISTEMP,06-03-1912,-0.37
GCAG,06-02-1912,-0.1091
GISTEMP,06-02-1912,-0.13
GCAG,06-01-1912,-0.2791
GISTEMP,06-01-1912,-0.27
GCAG,06-12-1911,-0.2456
GISTEMP,06-12-1911,-0.25
GCAG,06-11-1911,-0.2571
GISTEMP,06-11-1911,-0.2
GCAG,06-10-1911,-0.3433
GISTEMP,06-10-1911,-0.26
GCAG,06-09-1911,-0.3983
GISTEMP,06-09-1911,-0.38
GCAG,06-08-1911,-0.4541
GISTEMP,06-08-1911,-0.43
GCAG,06-07-1911,-0.4658
GISTEMP,06-07-1911,-0.41
GCAG,06-06-1911,-0.4443
GISTEMP,06-06-1911,-0.47
GCAG,06-05-1911,-0.4775
GISTEMP,06-05-1911,-0.51
GCAG,06-04-1911,-0.5099
GISTEMP,06-04-1911,-0.55
GCAG,06-03-1911,-0.5697
GISTEMP,06-03-1911,-0.62
GCAG,06-02-1911,-0.5265
GISTEMP,06-02-1911,-0.6
GCAG,06-01-1911,-0.5067
GISTEMP,06-01-1911,-0.64
GCAG,06-12-1910,-0.5626
GISTEMP,06-12-1910,-0.69
GCAG,06-11-1910,-0.4956
GISTEMP,06-11-1910,-0.56
GCAG,06-10-1910,-0.4199
GISTEMP,06-10-1910,-0.39
GCAG,06-09-1910,-0.3322
GISTEMP,06-09-1910,-0.37
GCAG,06-08-1910,-0.3325
GISTEMP,06-08-1910,-0.34
GCAG,06-07-1910,-0.3264
GISTEMP,06-07-1910,-0.31
GCAG,06-06-1910,-0.3525
GISTEMP,06-06-1910,-0.36
GCAG,06-05-1910,-0.2999
GISTEMP,06-05-1910,-0.34
GCAG,06-04-1910,-0.339
GISTEMP,06-04-1910,-0.39
GCAG,06-03-1910,-0.4202
GISTEMP,06-03-1910,-0.47
GCAG,06-02-1910,-0.3627
GISTEMP,06-02-1910,-0.43
GCAG,06-01-1910,-0.3035
GISTEMP,06-01-1910,-0.44
GCAG,06-12-1909,-0.4071
GISTEMP,06-12-1909,-0.55
GCAG,06-11-1909,-0.2733
GISTEMP,06-11-1909,-0.31
GCAG,06-10-1909,-0.3935
GISTEMP,06-10-1909,-0.39
GCAG,06-09-1909,-0.3611
GISTEMP,06-09-1909,-0.37
GCAG,06-08-1909,-0.3052
GISTEMP,06-08-1909,-0.3
GCAG,06-07-1909,-0.435
GISTEMP,06-07-1909,-0.43
GCAG,06-06-1909,-0.4145
GISTEMP,06-06-1909,-0.52
GCAG,06-05-1909,-0.4512
GISTEMP,06-05-1909,-0.54
GCAG,06-04-1909,-0.5264
GISTEMP,06-04-1909,-0.59
GCAG,06-03-1909,-0.5399
GISTEMP,06-03-1909,-0.52
GCAG,06-02-1909,-0.4563
GISTEMP,06-02-1909,-0.47
GCAG,06-01-1909,-0.5499
GISTEMP,06-01-1909,-0.7
GCAG,06-12-1908,-0.3846
GISTEMP,06-12-1908,-0.5
GCAG,06-11-1908,-0.4833
GISTEMP,06-11-1908,-0.51
GCAG,06-10-1908,-0.5169
GISTEMP,06-10-1908,-0.43
GCAG,06-09-1908,-0.3973
GISTEMP,06-09-1908,-0.33
GCAG,06-08-1908,-0.4787
GISTEMP,06-08-1908,-0.45
GCAG,06-07-1908,-0.3874
GISTEMP,06-07-1908,-0.35
GCAG,06-06-1908,-0.4062
GISTEMP,06-06-1908,-0.39
GCAG,06-05-1908,-0.3982
GISTEMP,06-05-1908,-0.4
GCAG,06-04-1908,-0.4832
GISTEMP,06-04-1908,-0.46
GCAG,06-03-1908,-0.6041
GISTEMP,06-03-1908,-0.58
GCAG,06-02-1908,-0.3753
GISTEMP,06-02-1908,-0.36
GCAG,06-01-1908,-0.36
GISTEMP,06-01-1908,-0.46
GCAG,06-12-1907,-0.3922
GISTEMP,06-12-1907,-0.5
GCAG,06-11-1907,-0.5055
GISTEMP,06-11-1907,-0.51
GCAG,06-10-1907,-0.3047
GISTEMP,06-10-1907,-0.24
GCAG,06-09-1907,-0.3364
GISTEMP,06-09-1907,-0.32
GCAG,06-08-1907,-0.3378
GISTEMP,06-08-1907,-0.37
GCAG,06-07-1907,-0.3547
GISTEMP,06-07-1907,-0.35
GCAG,06-06-1907,-0.3742
GISTEMP,06-06-1907,-0.43
GCAG,06-05-1907,-0.4669
GISTEMP,06-05-1907,-0.46
GCAG,06-04-1907,-0.3508
GISTEMP,06-04-1907,-0.4
GCAG,06-03-1907,-0.276
GISTEMP,06-03-1907,-0.25
GCAG,06-02-1907,-0.4038
GISTEMP,06-02-1907,-0.53
GCAG,06-01-1907,-0.3443
GISTEMP,06-01-1907,-0.44
GCAG,06-12-1906,-0.165
GISTEMP,06-12-1906,-0.18
GCAG,06-11-1906,-0.3676
GISTEMP,06-11-1906,-0.38
GCAG,06-10-1906,-0.2809
GISTEMP,06-10-1906,-0.2
GCAG,06-09-1906,-0.3053
GISTEMP,06-09-1906,-0.25
GCAG,06-08-1906,-0.2362
GISTEMP,06-08-1906,-0.19
GCAG,06-07-1906,-0.2467
GISTEMP,06-07-1906,-0.27
GCAG,06-06-1906,-0.1768
GISTEMP,06-06-1906,-0.22
GCAG,06-05-1906,-0.2166
GISTEMP,06-05-1906,-0.21
GCAG,06-04-1906,-0.0514
GISTEMP,06-04-1906,-0.02
GCAG,06-03-1906,-0.1484
GISTEMP,06-03-1906,-0.15
GCAG,06-02-1906,-0.2379
GISTEMP,06-02-1906,-0.34
GCAG,06-01-1906,-0.1755
GISTEMP,06-01-1906,-0.31
GCAG,06-12-1905,-0.1334
GISTEMP,06-12-1905,-0.21
GCAG,06-11-1905,-0.0916
GISTEMP,06-11-1905,-0.08
GCAG,06-10-1905,-0.296
GISTEMP,06-10-1905,-0.23
GCAG,06-09-1905,-0.2239
GISTEMP,06-09-1905,-0.15
GCAG,06-08-1905,-0.2275
GISTEMP,06-08-1905,-0.21
GCAG,06-07-1905,-0.1918
GISTEMP,06-07-1905,-0.25
GCAG,06-06-1905,-0.2503
GISTEMP,06-06-1905,-0.31
GCAG,06-05-1905,-0.2879
GISTEMP,06-05-1905,-0.33
GCAG,06-04-1905,-0.4481
GISTEMP,06-04-1905,-0.36
GCAG,06-03-1905,-0.394
GISTEMP,06-03-1905,-0.25
GCAG,06-02-1905,-0.6187
GISTEMP,06-02-1905,-0.59
GCAG,06-01-1905,-0.354
GISTEMP,06-01-1905,-0.38
GCAG,06-12-1904,-0.2414
GISTEMP,06-12-1904,-0.29
GCAG,06-11-1904,-0.1686
GISTEMP,06-11-1904,-0.16
GCAG,06-10-1904,-0.4066
GISTEMP,06-10-1904,-0.35
GCAG,06-09-1904,-0.4632
GISTEMP,06-09-1904,-0.47
GCAG,06-08-1904,-0.4314
GISTEMP,06-08-1904,-0.43
GCAG,06-07-1904,-0.4597
GISTEMP,06-07-1904,-0.48
GCAG,06-06-1904,-0.4403
GISTEMP,06-06-1904,-0.49
GCAG,06-05-1904,-0.4282
GISTEMP,06-05-1904,-0.5
GCAG,06-04-1904,-0.4717
GISTEMP,06-04-1904,-0.5
GCAG,06-03-1904,-0.5129
GISTEMP,06-03-1904,-0.46
GCAG,06-02-1904,-0.467
GISTEMP,06-02-1904,-0.55
GCAG,06-01-1904,-0.5416
GISTEMP,06-01-1904,-0.64
GCAG,06-12-1903,-0.3861
GISTEMP,06-12-1903,-0.47
GCAG,06-11-1903,-0.395
GISTEMP,06-11-1903,-0.38
GCAG,06-10-1903,-0.4357
GISTEMP,06-10-1903,-0.42
GCAG,06-09-1903,-0.3756
GISTEMP,06-09-1903,-0.43
GCAG,06-08-1903,-0.4296
GISTEMP,06-08-1903,-0.44
GCAG,06-07-1903,-0.334
GISTEMP,06-07-1903,-0.3
GCAG,06-06-1903,-0.3759
GISTEMP,06-06-1903,-0.44
GCAG,06-05-1903,-0.3912
GISTEMP,06-05-1903,-0.41
GCAG,06-04-1903,-0.354
GISTEMP,06-04-1903,-0.39
GCAG,06-03-1903,-0.2755
GISTEMP,06-03-1903,-0.23
GCAG,06-02-1903,-0.08
GISTEMP,06-02-1903,-0.06
GCAG,06-01-1903,-0.2101
GISTEMP,06-01-1903,-0.27
GCAG,06-12-1902,-0.3592
GISTEMP,06-12-1902,-0.46
GCAG,06-11-1902,-0.343
GISTEMP,06-11-1902,-0.36
GCAG,06-10-1902,-0.2821
GISTEMP,06-10-1902,-0.27
GCAG,06-09-1902,-0.2315
GISTEMP,06-09-1902,-0.2
GCAG,06-08-1902,-0.2643
GISTEMP,06-08-1902,-0.28
GCAG,06-07-1902,-0.2902
GISTEMP,06-07-1902,-0.26
GCAG,06-06-1902,-0.3324
GISTEMP,06-06-1902,-0.34
GCAG,06-05-1902,-0.2616
GISTEMP,06-05-1902,-0.31
GCAG,06-04-1902,-0.2697
GISTEMP,06-04-1902,-0.27
GCAG,06-03-1902,-0.1954
GISTEMP,06-03-1902,-0.29
GCAG,06-02-1902,-0.0409
GISTEMP,06-02-1902,-0.03
GCAG,06-01-1902,-0.0856
GISTEMP,06-01-1902,-0.19
GCAG,06-12-1901,-0.2372
GISTEMP,06-12-1901,-0.3
GCAG,06-11-1901,-0.1425
GISTEMP,06-11-1901,-0.17
GCAG,06-10-1901,-0.2786
GISTEMP,06-10-1901,-0.29
GCAG,06-09-1901,-0.2059
GISTEMP,06-09-1901,-0.17
GCAG,06-08-1901,-0.1299
GISTEMP,06-08-1901,-0.13
GCAG,06-07-1901,-0.1563
GISTEMP,06-07-1901,-0.09
GCAG,06-06-1901,-0.1273
GISTEMP,06-06-1901,-0.1
GCAG,06-05-1901,-0.1248
GISTEMP,06-05-1901,-0.18
GCAG,06-04-1901,-0.0646
GISTEMP,06-04-1901,-0.06
GCAG,06-03-1901,-0.0327
GISTEMP,06-03-1901,0.05
GCAG,06-02-1901,-0.0741
GISTEMP,06-02-1901,-0.05
GCAG,06-01-1901,-0.1259
GISTEMP,06-01-1901,-0.3
GCAG,06-12-1900,0.032
GISTEMP,06-12-1900,-0.14
GCAG,06-11-1900,-0.1345
GISTEMP,06-11-1900,-0.13
GCAG,06-10-1900,0.0464
GISTEMP,06-10-1900,0.08
GCAG,06-09-1900,-0.06
GISTEMP,06-09-1900,0.01
GCAG,06-08-1900,-0.0708
GISTEMP,06-08-1900,-0.04
GCAG,06-07-1900,-0.0728
GISTEMP,06-07-1900,-0.09
GCAG,06-06-1900,-0.045
GISTEMP,06-06-1900,-0.15
GCAG,06-05-1900,-0.0371
GISTEMP,06-05-1900,-0.06
GCAG,06-04-1900,-0.0985
GISTEMP,06-04-1900,-0.14
GCAG,06-03-1900,-0.0402
GISTEMP,06-03-1900,0.02
GCAG,06-02-1900,-0.0934
GISTEMP,06-02-1900,-0.08
GCAG,06-01-1900,-0.2404
GISTEMP,06-01-1900,-0.4
GCAG,06-12-1899,-0.1656
GISTEMP,06-12-1899,-0.27
GCAG,06-11-1899,0.1523
GISTEMP,06-11-1899,0.12
GCAG,06-10-1899,-0.0241
GISTEMP,06-10-1899,0
GCAG,06-09-1899,-0.0307
GISTEMP,06-09-1899,0
GCAG,06-08-1899,-0.0664
GISTEMP,06-08-1899,-0.04
GCAG,06-07-1899,-0.1259
GISTEMP,06-07-1899,-0.13
GCAG,06-06-1899,-0.1977
GISTEMP,06-06-1899,-0.26
GCAG,06-05-1899,-0.1203
GISTEMP,06-05-1899,-0.2
GCAG,06-04-1899,-0.1946
GISTEMP,06-04-1899,-0.21
GCAG,06-03-1899,-0.2549
GISTEMP,06-03-1899,-0.35
GCAG,06-02-1899,-0.2787
GISTEMP,06-02-1899,-0.39
GCAG,06-01-1899,-0.1005
GISTEMP,06-01-1899,-0.18
GCAG,06-12-1898,-0.0073
GISTEMP,06-12-1898,-0.22
GCAG,06-11-1898,-0.2417
GISTEMP,06-11-1898,-0.35
GCAG,06-10-1898,-0.3234
GISTEMP,06-10-1898,-0.32
GCAG,06-09-1898,-0.1968
GISTEMP,06-09-1898,-0.19
GCAG,06-08-1898,-0.2306
GISTEMP,06-08-1898,-0.22
GCAG,06-07-1898,-0.2426
GISTEMP,06-07-1898,-0.22
GCAG,06-06-1898,-0.2078
GISTEMP,06-06-1898,-0.2
GCAG,06-05-1898,-0.2887
GISTEMP,06-05-1898,-0.35
GCAG,06-04-1898,-0.3467
GISTEMP,06-04-1898,-0.33
GCAG,06-03-1898,-0.6515
GISTEMP,06-03-1898,-0.55
GCAG,06-02-1898,-0.2785
GISTEMP,06-02-1898,-0.34
GCAG,06-01-1898,-0.0399
GISTEMP,06-01-1898,-0.06
GCAG,06-12-1897,-0.2989
GISTEMP,06-12-1897,-0.26
GCAG,06-11-1897,-0.2619
GISTEMP,06-11-1897,-0.18
GCAG,06-10-1897,-0.1608
GISTEMP,06-10-1897,-0.1
GCAG,06-09-1897,-0.0247
GISTEMP,06-09-1897,-0.04
GCAG,06-08-1897,-0.0735
GISTEMP,06-08-1897,-0.03
GCAG,06-07-1897,-0.0401
GISTEMP,06-07-1897,-0.04
GCAG,06-06-1897,-0.1
GISTEMP,06-06-1897,-0.12
GCAG,06-05-1897,-0.0256
GISTEMP,06-05-1897,0
GCAG,06-04-1897,-0.0032
GISTEMP,06-04-1897,-0.01
GCAG,06-03-1897,-0.1863
GISTEMP,06-03-1897,-0.12
GCAG,06-02-1897,-0.1086
GISTEMP,06-02-1897,-0.19
GCAG,06-01-1897,-0.1857
GISTEMP,06-01-1897,-0.22
GCAG,06-12-1896,0.049
GISTEMP,06-12-1896,-0.12
GCAG,06-11-1896,-0.1659
GISTEMP,06-11-1896,-0.16
GCAG,06-10-1896,-0.0056
GISTEMP,06-10-1896,0.04
GCAG,06-09-1896,-0.0679
GISTEMP,06-09-1896,-0.05
GCAG,06-08-1896,-0.0723
GISTEMP,06-08-1896,-0.09
GCAG,06-07-1896,-0.0509
GISTEMP,06-07-1896,-0.06
GCAG,06-06-1896,-0.0925
GISTEMP,06-06-1896,-0.13
GCAG,06-05-1896,-0.1042
GISTEMP,06-05-1896,-0.19
GCAG,06-04-1896,-0.266
GISTEMP,06-04-1896,-0.33
GCAG,06-03-1896,-0.2079
GISTEMP,06-03-1896,-0.29
GCAG,06-02-1896,-0.0789
GISTEMP,06-02-1896,-0.15
GCAG,06-01-1896,-0.1056
GISTEMP,06-01-1896,-0.23
GCAG,06-12-1895,-0.069
GISTEMP,06-12-1895,-0.12
GCAG,06-11-1895,-0.1602
GISTEMP,06-11-1895,-0.15
GCAG,06-10-1895,-0.1317
GISTEMP,06-10-1895,-0.11
GCAG,06-09-1895,-0.1329
GISTEMP,06-09-1895,-0.02
GCAG,06-08-1895,-0.2243
GISTEMP,06-08-1895,-0.16
GCAG,06-07-1895,-0.201
GISTEMP,06-07-1895,-0.16
GCAG,06-06-1895,-0.2938
GISTEMP,06-06-1895,-0.25
GCAG,06-05-1895,-0.2076
GISTEMP,06-05-1895,-0.23
GCAG,06-04-1895,-0.1868
GISTEMP,06-04-1895,-0.23
GCAG,06-03-1895,-0.2879
GISTEMP,06-03-1895,-0.3
GCAG,06-02-1895,-0.4136
GISTEMP,06-02-1895,-0.42
GCAG,06-01-1895,-0.4389
GISTEMP,06-01-1895,-0.44
GCAG,06-12-1894,-0.2412
GISTEMP,06-12-1894,-0.22
GCAG,06-11-1894,-0.2979
GISTEMP,06-11-1894,-0.25
GCAG,06-10-1894,-0.2135
GISTEMP,06-10-1894,-0.17
GCAG,06-09-1894,-0.2531
GISTEMP,06-09-1894,-0.23
GCAG,06-08-1894,-0.2735
GISTEMP,06-08-1894,-0.29
GCAG,06-07-1894,-0.2738
GISTEMP,06-07-1894,-0.32
GCAG,06-06-1894,-0.3487
GISTEMP,06-06-1894,-0.43
GCAG,06-05-1894,-0.3018
GISTEMP,06-05-1894,-0.3
GCAG,06-04-1894,-0.3023
GISTEMP,06-04-1894,-0.41
GCAG,06-03-1894,-0.2064
GISTEMP,06-03-1894,-0.2
GCAG,06-02-1894,-0.2215
GISTEMP,06-02-1894,-0.31
GCAG,06-01-1894,-0.436
GISTEMP,06-01-1894,-0.55
GCAG,06-12-1893,-0.2452
GISTEMP,06-12-1893,-0.38
GCAG,06-11-1893,-0.1657
GISTEMP,06-11-1893,-0.17
GCAG,06-10-1893,-0.2099
GISTEMP,06-10-1893,-0.16
GCAG,06-09-1893,-0.2587
GISTEMP,06-09-1893,-0.18
GCAG,06-08-1893,-0.3281
GISTEMP,06-08-1893,-0.24
GCAG,06-07-1893,-0.2018
GISTEMP,06-07-1893,-0.14
GCAG,06-06-1893,-0.2405
GISTEMP,06-06-1893,-0.24
GCAG,06-05-1893,-0.3421
GISTEMP,06-05-1893,-0.35
GCAG,06-04-1893,-0.35
GISTEMP,06-04-1893,-0.32
GCAG,06-03-1893,-0.2218
GISTEMP,06-03-1893,-0.24
GCAG,06-02-1893,-0.6107
GISTEMP,06-02-1893,-0.51
GCAG,06-01-1893,-0.6796
GISTEMP,06-01-1893,-0.69
GCAG,06-12-1892,-0.4708
GISTEMP,06-12-1892,-0.29
GCAG,06-11-1892,-0.4728
GISTEMP,06-11-1892,-0.49
GCAG,06-10-1892,-0.2464
GISTEMP,06-10-1892,-0.17
GCAG,06-09-1892,-0.2198
GISTEMP,06-09-1892,-0.25
GCAG,06-08-1892,-0.3279
GISTEMP,06-08-1892,-0.2
GCAG,06-07-1892,-0.3497
GISTEMP,06-07-1892,-0.28
GCAG,06-06-1892,-0.2831
GISTEMP,06-06-1892,-0.2
GCAG,06-05-1892,-0.3081
GISTEMP,06-05-1892,-0.25
GCAG,06-04-1892,-0.3203
GISTEMP,06-04-1892,-0.35
GCAG,06-03-1892,-0.3032
GISTEMP,06-03-1892,-0.36
GCAG,06-02-1892,-0.1353
GISTEMP,06-02-1892,-0.15
GCAG,06-01-1892,-0.2372
GISTEMP,06-01-1892,-0.26
GCAG,06-12-1891,-0.0421
GISTEMP,06-12-1891,-0.03
GCAG,06-11-1891,-0.3968
GISTEMP,06-11-1891,-0.37
GCAG,06-10-1891,-0.2861
GISTEMP,06-10-1891,-0.24
GCAG,06-09-1891,-0.1514
GISTEMP,06-09-1891,-0.13
GCAG,06-08-1891,-0.2313
GISTEMP,06-08-1891,-0.21
GCAG,06-07-1891,-0.2264
GISTEMP,06-07-1891,-0.22
GCAG,06-06-1891,-0.2023
GISTEMP,06-06-1891,-0.22
GCAG,06-05-1891,-0.1374
GISTEMP,06-05-1891,-0.17
GCAG,06-04-1891,-0.2523
GISTEMP,06-04-1891,-0.25
GCAG,06-03-1891,-0.212
GISTEMP,06-03-1891,-0.15
GCAG,06-02-1891,-0.5228
GISTEMP,06-02-1891,-0.49
GCAG,06-01-1891,-0.3772
GISTEMP,06-01-1891,-0.46
GCAG,06-12-1890,-0.2302
GISTEMP,06-12-1890,-0.3
GCAG,06-11-1890,-0.3419
GISTEMP,06-11-1890,-0.37
GCAG,06-10-1890,-0.2941
GISTEMP,06-10-1890,-0.23
GCAG,06-09-1890,-0.3508
GISTEMP,06-09-1890,-0.36
GCAG,06-08-1890,-0.3257
GISTEMP,06-08-1890,-0.36
GCAG,06-07-1890,-0.2802
GISTEMP,06-07-1890,-0.3
GCAG,06-06-1890,-0.2875
GISTEMP,06-06-1890,-0.27
GCAG,06-05-1890,-0.3892
GISTEMP,06-05-1890,-0.48
GCAG,06-04-1890,-0.2588
GISTEMP,06-04-1890,-0.38
GCAG,06-03-1890,-0.3189
GISTEMP,06-03-1890,-0.41
GCAG,06-02-1890,-0.4268
GISTEMP,06-02-1890,-0.48
GCAG,06-01-1890,-0.3594
GISTEMP,06-01-1890,-0.48
GCAG,06-12-1889,-0.175
GISTEMP,06-12-1889,-0.31
GCAG,06-11-1889,-0.2769
GISTEMP,06-11-1889,-0.32
GCAG,06-10-1889,-0.1913
GISTEMP,06-10-1889,-0.22
GCAG,06-09-1889,-0.2264
GISTEMP,06-09-1889,-0.18
GCAG,06-08-1889,-0.137
GISTEMP,06-08-1889,-0.18
GCAG,06-07-1889,-0.1604
GISTEMP,06-07-1889,-0.05
GCAG,06-06-1889,-0.0698
GISTEMP,06-06-1889,-0.12
GCAG,06-05-1889,-0.0326
GISTEMP,06-05-1889,-0.03
GCAG,06-04-1889,0.0496
GISTEMP,06-04-1889,0.04
GCAG,06-03-1889,0.1207
GISTEMP,06-03-1889,0.04
GCAG,06-02-1889,0.0152
GISTEMP,06-02-1889,0.14
GCAG,06-01-1889,-0.0944
GISTEMP,06-01-1889,-0.21
GCAG,06-12-1888,0.0445
GISTEMP,06-12-1888,-0.12
GCAG,06-11-1888,-0.0418
GISTEMP,06-11-1888,0
GCAG,06-10-1888,0.019
GISTEMP,06-10-1888,0.01
GCAG,06-09-1888,-0.069
GISTEMP,06-09-1888,-0.07
GCAG,06-08-1888,-0.1633
GISTEMP,06-08-1888,-0.11
GCAG,06-07-1888,-0.1149
GISTEMP,06-07-1888,-0.1
GCAG,06-06-1888,-0.0943
GISTEMP,06-06-1888,-0.2
GCAG,06-05-1888,-0.1561
GISTEMP,06-05-1888,-0.22
GCAG,06-04-1888,-0.1761
GISTEMP,06-04-1888,-0.28
GCAG,06-03-1888,-0.2974
GISTEMP,06-03-1888,-0.47
GCAG,06-02-1888,-0.3288
GISTEMP,06-02-1888,-0.43
GCAG,06-01-1888,-0.3871
GISTEMP,06-01-1888,-0.43
GCAG,06-12-1887,-0.1988
GISTEMP,06-12-1887,-0.38
GCAG,06-11-1887,-0.1572
GISTEMP,06-11-1887,-0.25
GCAG,06-10-1887,-0.2995
GISTEMP,06-10-1887,-0.32
GCAG,06-09-1887,-0.1827
GISTEMP,06-09-1887,-0.19
GCAG,06-08-1887,-0.3148
GISTEMP,06-08-1887,-0.28
GCAG,06-07-1887,-0.2707
GISTEMP,06-07-1887,-0.19
GCAG,06-06-1887,-0.2149
GISTEMP,06-06-1887,-0.21
GCAG,06-05-1887,-0.239
GISTEMP,06-05-1887,-0.33
GCAG,06-04-1887,-0.1899
