Source,Date,Mean
GISTEMP,06-10-2020,1.259
GCAG,06-11-2020,1.212
GISTEMP,06-11-2020,1.3945
GCAG,06-12-2020,1.1436
GISTEMP,06-12-2020,1.2448
GCAG,06-01-2021,0.9819
GISTEMP,06-01-2021,1.0876
GCAG,06-02-2021,1.2511
GISTEMP,06-02-2021,1.2741
GCAG,06-03-2021,1.1038
GISTEMP,06-03-2021,1.1372
GCAG,06-04-2021,0.9214
GISTEMP,06-04-2021,1.0955
GCAG,06-05-2021,1.2838
GISTEMP,06-05-2021,1.2365
GCAG,06-06-2021,1.2265
GISTEMP,06-06-2021,1.1589
GCAG,06-07-2021,1.1536
GISTEMP,06-07-2021,1.0535
GCAG,06-08-2021,1.2585
GISTEMP,06-08-2021,1.2169
GCAG,06-09-2021,1.2287
GISTEMP,06-09-2021,1.076
GCAG,06-10-2021,0.833
GISTEMP,06-10-2021,1.3206
GCAG,06-11-2021,1.0854
GISTEMP,06-11-2021,1.0278
GCAG,06-12-2021,1.2624
GISTEMP,06-12-2021,1.0995
GCAG,06-01-2022,1.3185
GISTEMP,06-01-2022,1.2521
GCAG,06-02-2022,1.2632
GISTEMP,06-02-2022,0.9558
GCAG,06-03-2022,1.3436
GISTEMP,06-03-2022,1.201
GCAG,06-04-2022,1.1076
GISTEMP,06-04-2022,1.1845
GCAG,06-05-2022,0.8977
GISTEMP,06-05-2022,1.2254
GCAG,06-06-2022,1.0109
GISTEMP,06-06-2022,0.9624
GCAG,06-07-2022,0.9381
GISTEMP,06-07-2022,1.3333
GCAG,06-08-2022,1.0732
GISTEMP,06-08-2022,1.3977
GCAG,06-09-2022,1.0884
GISTEMP,06-09-2022,0.9127
GCAG,06-10-2022,1.0024
GISTEMP,06-10-2022,1.3553
GCAG,06-11-2022,1.1477
GISTEMP,06-11-2022,1.0888
GCAG,06-12-2022,1.1962
GISTEMP,06-12-2022,1.2475
GCAG,06-01-2023,1.341
GISTEMP,06-01-2023,1.3907
GCAG,06-02-2023,1.1206
GISTEMP,06-02-2023,0.9756
GCAG,06-03-2023,1.1137
GISTEMP,06-03-2023,1.2147
GCAG,06-04-2023,1.0323
GISTEMP,06-04-2023,1.0333
GCAG,06-05-2023,1.2296
GISTEMP,06-05-2023,1.1707
GCAG,06-06-2023,1.1841
GISTEMP,06-06-2023,1.0654
GCAG,06-07-2023,1.1458
GISTEMP,06-07-2023,1.0417
GCAG,06-08-2023,1.315
GISTEMP,06-08-2023,1.3368
GCAG,06-09-2023,0.9057
GISTEMP,06-09-2023,1.0432
GCAG,06-10-2023,0.9593
GISTEMP,06-10-2023,1.0863
GCAG,06-11-2023,1.1724
GISTEMP,06-11-2023,0.9675
GCAG,06-12-2023,1.0478
GISTEMP,06-12-2023,1.0355
GCAG,06-01-2024,1.2184
GISTEMP,06-01-2024,1.1977
GCAG,06-02-2024,1.0802
GISTEMP,06-02-2024,1.215
GCAG,06-03-2024,1.1076
GISTEMP,06-03-2024,1.1488
GCAG,06-04-2024,1.4418
GISTEMP,06-04-2024,1.3918
GCAG,06-05-2024,0.997
GISTEMP,06-05-2024,1.3164
GCAG,06-06-2024,1.3148
GISTEMP,06-06-2024,1.0208
GCAG,06-07-2024,1.317
GISTEMP,06-07-2024,1.4249
GCAG,06-08-2024,1.027
GISTEMP,06-08-2024,1.0577
GCAG,06-09-2024,1.3492
GISTEMP,06-09-2024,1.2373
GCAG,06-10-2024,1.2804
GISTEMP,06-10-2024,1.2488
GCAG,06-11-2024,1.2574
GISTEMP,06-11-2024,0.9999
GCAG,06-12-2024,1.3571
GISTEMP,06-12-2024,1.3754
